"Agency","Site_no","Date","Discharge_mean_cfs","DataValQualCode"
"USGS",11046000,"1991-11-24",0,"A"
"USGS",11046000,"1991-11-25",0,"A"
"USGS",11046000,"1991-11-26",0,"A"
"USGS",11046000,"1991-11-27",0,"A"
"USGS",11046000,"1991-11-28",0,"A"
"USGS",11046000,"1991-11-29",0,"A"
"USGS",11046000,"1991-11-30",0,"A"
"USGS",11046000,"1991-12-01",0,"A"
"USGS",11046000,"1991-12-02",0,"A"
"USGS",11046000,"1991-12-03",0,"A"
"USGS",11046000,"1991-12-04",0,"A"
"USGS",11046000,"1991-12-05",0,"A"
"USGS",11046000,"1991-12-06",0,"A"
"USGS",11046000,"1991-12-07",0,"A"
"USGS",11046000,"1991-12-08",0,"A"
"USGS",11046000,"1991-12-09",0.33,"A"
"USGS",11046000,"1991-12-10",10,"A"
"USGS",11046000,"1991-12-11",18,"A"
"USGS",11046000,"1991-12-12",23,"A"
"USGS",11046000,"1991-12-13",24,"A"
"USGS",11046000,"1991-12-14",22,"A"
"USGS",11046000,"1991-12-15",21,"A"
"USGS",11046000,"1991-12-16",19,"A"
"USGS",11046000,"1991-12-17",17,"A"
"USGS",11046000,"1991-12-18",16,"A"
"USGS",11046000,"1991-12-19",15,"A"
"USGS",11046000,"1991-12-20",13,"A"
"USGS",11046000,"1991-12-21",12,"A"
"USGS",11046000,"1991-12-22",11,"A"
"USGS",11046000,"1991-12-23",9.4,"A"
"USGS",11046000,"1991-12-24",9,"A"
"USGS",11046000,"1991-12-25",8.5,"A"
"USGS",11046000,"1991-12-26",8.1,"A"
"USGS",11046000,"1991-12-27",7.9,"A"
"USGS",11046000,"1991-12-28",7.9,"A"
"USGS",11046000,"1991-12-29",8.4,"A"
"USGS",11046000,"1991-12-30",54,"A"
"USGS",11046000,"1991-12-31",38,"A"
"USGS",11046000,"1992-01-01",20,"A"
"USGS",11046000,"1992-01-02",19,"A"
"USGS",11046000,"1992-01-03",17,"A"
"USGS",11046000,"1992-01-04",16,"A"
"USGS",11046000,"1992-01-05",19,"A"
"USGS",11046000,"1992-01-06",650,"A"
"USGS",11046000,"1992-01-07",166,"A"
"USGS",11046000,"1992-01-08",114,"A"
"USGS",11046000,"1992-01-09",90,"A"
"USGS",11046000,"1992-01-10",74,"A"
"USGS",11046000,"1992-01-11",65,"A"
"USGS",11046000,"1992-01-12",52,"A"
"USGS",11046000,"1992-01-13",40,"A"
"USGS",11046000,"1992-01-14",36,"A"
"USGS",11046000,"1992-01-15",30,"A"
"USGS",11046000,"1992-01-16",27,"A"
"USGS",11046000,"1992-01-17",24,"A"
"USGS",11046000,"1992-01-18",23,"A"
"USGS",11046000,"1992-01-19",22,"A"
"USGS",11046000,"1992-01-20",21,"A"
"USGS",11046000,"1992-01-21",19,"A"
"USGS",11046000,"1992-01-22",18,"A"
"USGS",11046000,"1992-01-23",16,"A"
"USGS",11046000,"1992-01-24",16,"A"
"USGS",11046000,"1992-01-25",14,"A"
"USGS",11046000,"1992-01-26",14,"A"
"USGS",11046000,"1992-01-27",13,"A"
"USGS",11046000,"1992-01-28",13,"A"
"USGS",11046000,"1992-01-29",12,"A"
"USGS",11046000,"1992-01-30",11,"A"
"USGS",11046000,"1992-01-31",11,"A"
"USGS",11046000,"1992-02-01",11,"A"
"USGS",11046000,"1992-02-02",11,"A"
"USGS",11046000,"1992-02-03",10,"A"
"USGS",11046000,"1992-02-04",10,"A"
"USGS",11046000,"1992-02-05",10,"A"
"USGS",11046000,"1992-02-06",11,"A"
"USGS",11046000,"1992-02-07",105,"A"
"USGS",11046000,"1992-02-08",48,"A"
"USGS",11046000,"1992-02-09",22,"A"
"USGS",11046000,"1992-02-10",29,"A"
"USGS",11046000,"1992-02-11",63,"A"
"USGS",11046000,"1992-02-12",88,"A"
"USGS",11046000,"1992-02-13",2350,"A"
"USGS",11046000,"1992-02-14",369,"A"
"USGS",11046000,"1992-02-15",735,"A"
"USGS",11046000,"1992-02-16",1050,"A"
"USGS",11046000,"1992-02-17",192,"A"
"USGS",11046000,"1992-02-18",102,"A"
"USGS",11046000,"1992-02-19",79,"A"
"USGS",11046000,"1992-02-20",68,"A"
"USGS",11046000,"1992-02-21",60,"A"
"USGS",11046000,"1992-02-22",52,"A"
"USGS",11046000,"1992-02-23",47,"A"
"USGS",11046000,"1992-02-24",46,"A"
"USGS",11046000,"1992-02-25",41,"A"
"USGS",11046000,"1992-02-26",38,"A"
"USGS",11046000,"1992-02-27",39,"A"
"USGS",11046000,"1992-02-28",38,"A"
"USGS",11046000,"1992-02-29",38,"A"
"USGS",11046000,"1992-03-01",38,"A"
"USGS",11046000,"1992-03-02",39,"A"
"USGS",11046000,"1992-03-03",279,"A"
"USGS",11046000,"1992-03-04",94,"A"
"USGS",11046000,"1992-03-05",63,"A"
"USGS",11046000,"1992-03-06",54,"A"
"USGS",11046000,"1992-03-07",51,"A"
"USGS",11046000,"1992-03-08",53,"A"
"USGS",11046000,"1992-03-09",53,"A"
"USGS",11046000,"1992-03-10",50,"A"
"USGS",11046000,"1992-03-11",49,"A"
"USGS",11046000,"1992-03-12",47,"A"
"USGS",11046000,"1992-03-13",45,"A"
"USGS",11046000,"1992-03-14",44,"A"
"USGS",11046000,"1992-03-15",42,"A"
"USGS",11046000,"1992-03-16",41,"A"
"USGS",11046000,"1992-03-17",40,"A"
"USGS",11046000,"1992-03-18",38,"A"
"USGS",11046000,"1992-03-19",38,"A"
"USGS",11046000,"1992-03-20",38,"A"
"USGS",11046000,"1992-03-21",683,"A"
"USGS",11046000,"1992-03-22",224,"A"
"USGS",11046000,"1992-03-23",1630,"A"
"USGS",11046000,"1992-03-24",599,"A"
"USGS",11046000,"1992-03-25",267,"A"
"USGS",11046000,"1992-03-26",218,"A"
"USGS",11046000,"1992-03-27",260,"A"
"USGS",11046000,"1992-03-28",192,"A"
"USGS",11046000,"1992-03-29",141,"A"
"USGS",11046000,"1992-03-30",123,"A"
"USGS",11046000,"1992-03-31",113,"A"
"USGS",11046000,"1992-04-01",112,"A"
"USGS",11046000,"1992-04-02",108,"A"
"USGS",11046000,"1992-04-03",103,"A"
"USGS",11046000,"1992-04-04",108,"A"
"USGS",11046000,"1992-04-05",96,"A"
"USGS",11046000,"1992-04-06",83,"A"
"USGS",11046000,"1992-04-07",79,"A"
"USGS",11046000,"1992-04-08",75,"A"
"USGS",11046000,"1992-04-09",76,"A"
"USGS",11046000,"1992-04-10",80,"A"
"USGS",11046000,"1992-04-11",76,"A"
"USGS",11046000,"1992-04-12",73,"A"
"USGS",11046000,"1992-04-13",68,"A"
"USGS",11046000,"1992-04-14",64,"A"
"USGS",11046000,"1992-04-15",60,"A"
"USGS",11046000,"1992-04-16",57,"A"
"USGS",11046000,"1992-04-17",56,"A"
"USGS",11046000,"1992-04-18",52,"A"
"USGS",11046000,"1992-04-19",49,"A"
"USGS",11046000,"1992-04-20",47,"A"
"USGS",11046000,"1992-04-21",45,"A"
"USGS",11046000,"1992-04-22",43,"A"
"USGS",11046000,"1992-04-23",43,"A"
"USGS",11046000,"1992-04-24",40,"A"
"USGS",11046000,"1992-04-25",38,"A"
"USGS",11046000,"1992-04-26",37,"A"
"USGS",11046000,"1992-04-27",35,"A"
"USGS",11046000,"1992-04-28",34,"A"
"USGS",11046000,"1992-04-29",31,"A"
"USGS",11046000,"1992-04-30",30,"A"
"USGS",11046000,"1992-05-01",29,"A"
"USGS",11046000,"1992-05-02",29,"A"
"USGS",11046000,"1992-05-03",29,"A"
"USGS",11046000,"1992-05-04",29,"A"
"USGS",11046000,"1992-05-05",29,"A"
"USGS",11046000,"1992-05-06",28,"A"
"USGS",11046000,"1992-05-07",28,"A"
"USGS",11046000,"1992-05-08",27,"A"
"USGS",11046000,"1992-05-09",28,"A"
"USGS",11046000,"1992-05-10",28,"A"
"USGS",11046000,"1992-05-11",27,"A"
"USGS",11046000,"1992-05-12",27,"A"
"USGS",11046000,"1992-05-13",26,"A"
"USGS",11046000,"1992-05-14",25,"A"
"USGS",11046000,"1992-05-15",24,"A"
"USGS",11046000,"1992-05-16",23,"A"
"USGS",11046000,"1992-05-17",23,"A"
"USGS",11046000,"1992-05-18",22,"A"
"USGS",11046000,"1992-05-19",19,"A"
"USGS",11046000,"1992-05-20",18,"A"
"USGS",11046000,"1992-05-21",17,"A"
"USGS",11046000,"1992-05-22",16,"A"
"USGS",11046000,"1992-05-23",38,"A"
"USGS",11046000,"1992-05-24",30,"A"
"USGS",11046000,"1992-05-25",21,"A"
"USGS",11046000,"1992-05-26",16,"A"
"USGS",11046000,"1992-05-27",14,"A"
"USGS",11046000,"1992-05-28",13,"A"
"USGS",11046000,"1992-05-29",13,"A"
"USGS",11046000,"1992-05-30",13,"A"
"USGS",11046000,"1992-05-31",12,"A"
"USGS",11046000,"1992-06-01",12,"A"
"USGS",11046000,"1992-06-02",12,"A"
"USGS",11046000,"1992-06-03",12,"A"
"USGS",11046000,"1992-06-04",12,"A"
"USGS",11046000,"1992-06-05",13,"A"
"USGS",11046000,"1992-06-06",14,"A"
"USGS",11046000,"1992-06-07",15,"A"
"USGS",11046000,"1992-06-08",14,"A"
"USGS",11046000,"1992-06-09",14,"A"
"USGS",11046000,"1992-06-10",14,"A"
"USGS",11046000,"1992-06-11",15,"A"
"USGS",11046000,"1992-06-12",14,"A"
"USGS",11046000,"1992-06-13",13,"A"
"USGS",11046000,"1992-06-14",13,"A"
"USGS",11046000,"1992-06-15",12,"A"
"USGS",11046000,"1992-06-16",12,"A"
"USGS",11046000,"1992-06-17",13,"A"
"USGS",11046000,"1992-06-18",12,"A"
"USGS",11046000,"1992-06-19",12,"A"
"USGS",11046000,"1992-06-20",12,"A"
"USGS",11046000,"1992-06-21",12,"A"
"USGS",11046000,"1992-06-22",12,"A"
"USGS",11046000,"1992-06-23",11,"A"
"USGS",11046000,"1992-06-24",10,"A"
"USGS",11046000,"1992-06-25",9.8,"A"
"USGS",11046000,"1992-06-26",9.3,"A"
"USGS",11046000,"1992-06-27",9.1,"A"
"USGS",11046000,"1992-06-28",9.1,"A"
"USGS",11046000,"1992-06-29",9.1,"A"
"USGS",11046000,"1992-06-30",9,"A"
"USGS",11046000,"1992-07-01",8.4,"A"
"USGS",11046000,"1992-07-02",8.1,"A"
"USGS",11046000,"1992-07-03",8,"A"
"USGS",11046000,"1992-07-04",7.5,"A"
"USGS",11046000,"1992-07-05",7.7,"A"
"USGS",11046000,"1992-07-06",7.2,"A"
"USGS",11046000,"1992-07-07",7.1,"A"
"USGS",11046000,"1992-07-08",7,"A"
"USGS",11046000,"1992-07-09",7,"A"
"USGS",11046000,"1992-07-10",6.4,"A"
"USGS",11046000,"1992-07-11",6,"A"
"USGS",11046000,"1992-07-12",6.1,"A"
"USGS",11046000,"1992-07-13",6.8,"A"
"USGS",11046000,"1992-07-14",7.1,"A"
"USGS",11046000,"1992-07-15",6.4,"A"
"USGS",11046000,"1992-07-16",6,"A"
"USGS",11046000,"1992-07-17",5.4,"A"
"USGS",11046000,"1992-07-18",4.9,"A"
"USGS",11046000,"1992-07-19",4.9,"A"
"USGS",11046000,"1992-07-20",4.9,"A"
"USGS",11046000,"1992-07-21",4.7,"A"
"USGS",11046000,"1992-07-22",4.7,"A"
"USGS",11046000,"1992-07-23",4.7,"A"
"USGS",11046000,"1992-07-24",4.8,"A"
"USGS",11046000,"1992-07-25",4.2,"A"
"USGS",11046000,"1992-07-26",4,"A"
"USGS",11046000,"1992-07-27",4,"A"
"USGS",11046000,"1992-07-28",4.5,"A"
"USGS",11046000,"1992-07-29",4.2,"A"
"USGS",11046000,"1992-07-30",4.2,"A"
"USGS",11046000,"1992-07-31",4.2,"A"
"USGS",11046000,"1992-08-01",4.5,"A"
"USGS",11046000,"1992-08-02",4.4,"A"
"USGS",11046000,"1992-08-03",4.4,"A"
"USGS",11046000,"1992-08-04",4.3,"A"
"USGS",11046000,"1992-08-05",4.4,"A"
"USGS",11046000,"1992-08-06",4.3,"A"
"USGS",11046000,"1992-08-07",4.3,"A"
"USGS",11046000,"1992-08-08",4.2,"A"
"USGS",11046000,"1992-08-09",4.1,"A"
"USGS",11046000,"1992-08-10",4.1,"A"
"USGS",11046000,"1992-08-11",3.9,"A"
"USGS",11046000,"1992-08-12",3.9,"A"
"USGS",11046000,"1992-08-13",3.8,"A"
"USGS",11046000,"1992-08-14",3.6,"A"
"USGS",11046000,"1992-08-15",3.3,"A"
"USGS",11046000,"1992-08-16",3,"A"
"USGS",11046000,"1992-08-17",2.7,"A"
"USGS",11046000,"1992-08-18",2.6,"A"
"USGS",11046000,"1992-08-19",2.5,"A"
"USGS",11046000,"1992-08-20",2.4,"A"
"USGS",11046000,"1992-08-21",2.4,"A"
"USGS",11046000,"1992-08-22",2.2,"A"
"USGS",11046000,"1992-08-23",2.2,"A"
"USGS",11046000,"1992-08-24",2.2,"A"
"USGS",11046000,"1992-08-25",2.2,"A"
"USGS",11046000,"1992-08-26",2.1,"A"
"USGS",11046000,"1992-08-27",1.9,"A"
"USGS",11046000,"1992-08-28",1.9,"A"
"USGS",11046000,"1992-08-29",1.9,"A"
"USGS",11046000,"1992-08-30",1.9,"A"
"USGS",11046000,"1992-08-31",1.9,"A"
"USGS",11046000,"1992-09-01",1.9,"A"
"USGS",11046000,"1992-09-02",1.8,"A"
"USGS",11046000,"1992-09-03",1.8,"A"
"USGS",11046000,"1992-09-04",1.8,"A"
"USGS",11046000,"1992-09-05",1.8,"A"
"USGS",11046000,"1992-09-06",1.8,"A"
"USGS",11046000,"1992-09-07",1.8,"A"
"USGS",11046000,"1992-09-08",1.8,"A"
"USGS",11046000,"1992-09-09",1.8,"A"
"USGS",11046000,"1992-09-10",1.8,"A"
"USGS",11046000,"1992-09-11",1.8,"A"
"USGS",11046000,"1992-09-12",1.8,"A"
"USGS",11046000,"1992-09-13",1.8,"A"
"USGS",11046000,"1992-09-14",1.8,"A"
"USGS",11046000,"1992-09-15",1.8,"A"
"USGS",11046000,"1992-09-16",1.6,"A"
"USGS",11046000,"1992-09-17",1.5,"A"
"USGS",11046000,"1992-09-18",1.5,"A"
"USGS",11046000,"1992-09-19",1.5,"A"
"USGS",11046000,"1992-09-20",1.5,"A"
"USGS",11046000,"1992-09-21",1.5,"A"
"USGS",11046000,"1992-09-22",1.3,"A"
"USGS",11046000,"1992-09-23",1.3,"A"
"USGS",11046000,"1992-09-24",1.2,"A"
"USGS",11046000,"1992-09-25",1.2,"A"
"USGS",11046000,"1992-09-26",1.2,"A"
"USGS",11046000,"1992-09-27",1.1,"A"
"USGS",11046000,"1992-09-28",0.92,"A"
"USGS",11046000,"1992-09-29",0.82,"A"
"USGS",11046000,"1992-09-30",0.62,"A"
"USGS",11046000,"1992-10-01",0.63,"A"
"USGS",11046000,"1992-10-02",0.61,"A"
"USGS",11046000,"1992-10-03",0.5,"A"
"USGS",11046000,"1992-10-04",0.45,"A"
"USGS",11046000,"1992-10-05",0.32,"A"
"USGS",11046000,"1992-10-06",4.3,"A"
"USGS",11046000,"1992-10-07",10,"A"
"USGS",11046000,"1992-10-08",11,"A"
"USGS",11046000,"1992-10-09",12,"A"
"USGS",11046000,"1992-10-10",12,"A"
"USGS",11046000,"1992-10-11",12,"A"
"USGS",11046000,"1992-10-12",10,"A"
"USGS",11046000,"1992-10-13",8.3,"A"
"USGS",11046000,"1992-10-14",7.6,"A"
"USGS",11046000,"1992-10-15",6.1,"A"
"USGS",11046000,"1992-10-16",5.7,"A"
"USGS",11046000,"1992-10-17",6.2,"A"
"USGS",11046000,"1992-10-18",5.4,"A"
"USGS",11046000,"1992-10-19",5,"A"
"USGS",11046000,"1992-10-20",5.5,"A"
"USGS",11046000,"1992-10-21",5,"A"
"USGS",11046000,"1992-10-22",5.2,"A"
"USGS",11046000,"1992-10-23",5.3,"A"
"USGS",11046000,"1992-10-24",5.1,"A"
"USGS",11046000,"1992-10-25",4.9,"A"
"USGS",11046000,"1992-10-26",5,"A"
"USGS",11046000,"1992-10-27",5.3,"A"
"USGS",11046000,"1992-10-28",5.5,"A"
"USGS",11046000,"1992-10-29",6,"A"
"USGS",11046000,"1992-10-30",6.1,"A"
"USGS",11046000,"1992-10-31",6.5,"A"
"USGS",11046000,"1992-11-01",14,"A"
"USGS",11046000,"1992-11-02",12,"A"
"USGS",11046000,"1992-11-03",7.4,"A"
"USGS",11046000,"1992-11-04",4.9,"A"
"USGS",11046000,"1992-11-05",3,"A"
"USGS",11046000,"1992-11-06",2.3,"A"
"USGS",11046000,"1992-11-07",2.2,"A"
"USGS",11046000,"1992-11-08",2.2,"A"
"USGS",11046000,"1992-11-09",1.9,"A"
"USGS",11046000,"1992-11-10",1.8,"A"
"USGS",11046000,"1992-11-11",1.6,"A"
"USGS",11046000,"1992-11-12",1.6,"A"
"USGS",11046000,"1992-11-13",1.7,"A"
"USGS",11046000,"1992-11-14",1.7,"A"
"USGS",11046000,"1992-11-15",1.6,"A"
"USGS",11046000,"1992-11-16",1.4,"A"
"USGS",11046000,"1992-11-17",1.4,"A"
"USGS",11046000,"1992-11-18",1.5,"A"
"USGS",11046000,"1992-11-19",1.8,"A"
"USGS",11046000,"1992-11-20",1.6,"A"
"USGS",11046000,"1992-11-21",1.7,"A"
"USGS",11046000,"1992-11-22",1.9,"A"
"USGS",11046000,"1992-11-23",1.9,"A"
"USGS",11046000,"1992-11-24",2,"A"
"USGS",11046000,"1992-11-25",2.1,"A"
"USGS",11046000,"1992-11-26",1.9,"A"
"USGS",11046000,"1992-11-27",2,"A"
"USGS",11046000,"1992-11-28",2.2,"A"
"USGS",11046000,"1992-11-29",2.2,"A"
"USGS",11046000,"1992-11-30",2.4,"A"
"USGS",11046000,"1992-12-01",2.5,"A"
"USGS",11046000,"1992-12-02",2.6,"A"
"USGS",11046000,"1992-12-03",2.9,"A"
"USGS",11046000,"1992-12-04",3.1,"A"
"USGS",11046000,"1992-12-05",3.6,"A"
"USGS",11046000,"1992-12-06",8.1,"A"
"USGS",11046000,"1992-12-07",9.9,"A"
"USGS",11046000,"1992-12-08",163,"A"
"USGS",11046000,"1992-12-09",126,"A"
"USGS",11046000,"1992-12-10",63,"A"
"USGS",11046000,"1992-12-11",56,"A"
"USGS",11046000,"1992-12-12",51,"A"
"USGS",11046000,"1992-12-13",47,"A"
"USGS",11046000,"1992-12-14",46,"A"
"USGS",11046000,"1992-12-15",43,"A"
"USGS",11046000,"1992-12-16",37,"A"
"USGS",11046000,"1992-12-17",34,"A"
"USGS",11046000,"1992-12-18",33,"A"
"USGS",11046000,"1992-12-19",42,"A"
"USGS",11046000,"1992-12-20",44,"A"
"USGS",11046000,"1992-12-21",40,"A"
"USGS",11046000,"1992-12-22",39,"A"
"USGS",11046000,"1992-12-23",38,"A"
"USGS",11046000,"1992-12-24",39,"A"
"USGS",11046000,"1992-12-25",39,"A"
"USGS",11046000,"1992-12-26",38,"A"
"USGS",11046000,"1992-12-27",36,"A"
"USGS",11046000,"1992-12-28",60,"A"
"USGS",11046000,"1992-12-29",87,"A"
"USGS",11046000,"1992-12-30",82,"A"
"USGS",11046000,"1992-12-31",85,"A"
"USGS",11046000,"1993-01-01",65,"A"
"USGS",11046000,"1993-01-02",58,"A"
"USGS",11046000,"1993-01-03",56,"A"
"USGS",11046000,"1993-01-04",58,"A"
"USGS",11046000,"1993-01-05",56,"A"
"USGS",11046000,"1993-01-06",2060,"A"
"USGS",11046000,"1993-01-07",6240,"A"
"USGS",11046000,"1993-01-08",2580,"A"
"USGS",11046000,"1993-01-09",526,"A"
"USGS",11046000,"1993-01-10",294,"A"
"USGS",11046000,"1993-01-11",255,"A"
"USGS",11046000,"1993-01-12",105,"A"
"USGS",11046000,"1993-01-13",1080,"A"
"USGS",11046000,"1993-01-14",3690,"A"
"USGS",11046000,"1993-01-15",4000,"A:e"
"USGS",11046000,"1993-01-16",22000,"A:e"
"USGS",11046000,"1993-01-17",9000,"A:e"
"USGS",11046000,"1993-01-18",9800,"A:e"
"USGS",11046000,"1993-01-19",2200,"A:e"
"USGS",11046000,"1993-01-20",1400,"A:e"
"USGS",11046000,"1993-01-21",900,"A:e"
"USGS",11046000,"1993-01-22",700,"A:e"
"USGS",11046000,"1993-01-23",600,"A:e"
"USGS",11046000,"1993-01-24",450,"A:e"
"USGS",11046000,"1993-01-25",350,"A:e"
"USGS",11046000,"1993-01-26",300,"A:e"
"USGS",11046000,"1993-01-27",250,"A:e"
"USGS",11046000,"1993-01-28",230,"A:e"
"USGS",11046000,"1993-01-29",220,"A:e"
"USGS",11046000,"1993-01-30",200,"A:e"
"USGS",11046000,"1993-01-31",380,"A:e"
"USGS",11046000,"1993-02-01",250,"A:e"
"USGS",11046000,"1993-02-02",230,"A:e"
"USGS",11046000,"1993-02-03",200,"A:e"
"USGS",11046000,"1993-02-04",210,"A:e"
"USGS",11046000,"1993-02-05",190,"A:e"
"USGS",11046000,"1993-02-06",190,"A:e"
"USGS",11046000,"1993-02-07",230,"A:e"
"USGS",11046000,"1993-02-08",9200,"A:e"
"USGS",11046000,"1993-02-09",2300,"A:e"
"USGS",11046000,"1993-02-10",700,"A:e"
"USGS",11046000,"1993-02-11",500,"A:e"
"USGS",11046000,"1993-02-12",400,"A:e"
"USGS",11046000,"1993-02-13",357,"A"
"USGS",11046000,"1993-02-14",335,"A"
"USGS",11046000,"1993-02-15",310,"A"
"USGS",11046000,"1993-02-16",293,"A"
"USGS",11046000,"1993-02-17",302,"A"
"USGS",11046000,"1993-02-18",2900,"A:e"
"USGS",11046000,"1993-02-19",6400,"A:e"
"USGS",11046000,"1993-02-20",3600,"A:e"
"USGS",11046000,"1993-02-21",1200,"A:e"
"USGS",11046000,"1993-02-22",1100,"A:e"
"USGS",11046000,"1993-02-23",1200,"A:e"
"USGS",11046000,"1993-02-24",971,"A:e"
"USGS",11046000,"1993-02-25",737,"A:e"
"USGS",11046000,"1993-02-26",675,"A:e"
"USGS",11046000,"1993-02-27",692,"A:e"
"USGS",11046000,"1993-02-28",606,"A:e"
"USGS",11046000,"1993-03-01",571,"A:e"
"USGS",11046000,"1993-03-02",485,"A:e"
"USGS",11046000,"1993-03-03",429,"A:e"
"USGS",11046000,"1993-03-04",353,"A:e"
"USGS",11046000,"1993-03-05",333,"A:e"
"USGS",11046000,"1993-03-06",327,"A:e"
"USGS",11046000,"1993-03-07",296,"A:e"
"USGS",11046000,"1993-03-08",248,"A:e"
"USGS",11046000,"1993-03-09",218,"A:e"
"USGS",11046000,"1993-03-10",211,"A:e"
"USGS",11046000,"1993-03-11",220,"A:e"
"USGS",11046000,"1993-03-12",216,"A"
"USGS",11046000,"1993-03-13",212,"A"
"USGS",11046000,"1993-03-14",213,"A"
"USGS",11046000,"1993-03-15",214,"A"
"USGS",11046000,"1993-03-16",218,"A"
"USGS",11046000,"1993-03-17",212,"A"
"USGS",11046000,"1993-03-18",210,"A"
"USGS",11046000,"1993-03-19",202,"A"
"USGS",11046000,"1993-03-20",203,"A"
"USGS",11046000,"1993-03-21",200,"A"
"USGS",11046000,"1993-03-22",196,"A"
"USGS",11046000,"1993-03-23",188,"A"
"USGS",11046000,"1993-03-24",177,"A"
"USGS",11046000,"1993-03-25",173,"A"
"USGS",11046000,"1993-03-26",232,"A"
"USGS",11046000,"1993-03-27",194,"A"
"USGS",11046000,"1993-03-28",210,"A"
"USGS",11046000,"1993-03-29",176,"A"
"USGS",11046000,"1993-03-30",161,"A"
"USGS",11046000,"1993-03-31",150,"A"
"USGS",11046000,"1993-04-01",167,"A"
"USGS",11046000,"1993-04-02",163,"A"
"USGS",11046000,"1993-04-03",165,"A"
"USGS",11046000,"1993-04-04",153,"A"
"USGS",11046000,"1993-04-05",149,"A"
"USGS",11046000,"1993-04-06",136,"A"
"USGS",11046000,"1993-04-07",132,"A"
"USGS",11046000,"1993-04-08",133,"A"
"USGS",11046000,"1993-04-09",142,"A"
"USGS",11046000,"1993-04-10",128,"A"
"USGS",11046000,"1993-04-11",127,"A"
"USGS",11046000,"1993-04-12",144,"A"
"USGS",11046000,"1993-04-13",119,"A"
"USGS",11046000,"1993-04-14",118,"A"
"USGS",11046000,"1993-04-15",111,"A"
"USGS",11046000,"1993-04-16",108,"A"
"USGS",11046000,"1993-04-17",104,"A"
"USGS",11046000,"1993-04-18",101,"A"
"USGS",11046000,"1993-04-19",105,"A"
"USGS",11046000,"1993-04-20",100,"A"
"USGS",11046000,"1993-04-21",98,"A"
"USGS",11046000,"1993-04-22",98,"A"
"USGS",11046000,"1993-04-23",100,"A"
"USGS",11046000,"1993-04-24",96,"A"
"USGS",11046000,"1993-04-25",93,"A"
"USGS",11046000,"1993-04-26",90,"A"
"USGS",11046000,"1993-04-27",88,"A"
"USGS",11046000,"1993-04-28",85,"A"
"USGS",11046000,"1993-04-29",87,"A"
"USGS",11046000,"1993-04-30",95,"A"
"USGS",11046000,"1993-05-01",92,"A"
"USGS",11046000,"1993-05-02",98,"A"
"USGS",11046000,"1993-05-03",93,"A"
"USGS",11046000,"1993-05-04",88,"A"
"USGS",11046000,"1993-05-05",86,"A"
"USGS",11046000,"1993-05-06",86,"A"
"USGS",11046000,"1993-05-07",86,"A"
"USGS",11046000,"1993-05-08",84,"A"
"USGS",11046000,"1993-05-09",90,"A"
"USGS",11046000,"1993-05-10",86,"A"
"USGS",11046000,"1993-05-11",79,"A"
"USGS",11046000,"1993-05-12",82,"A"
"USGS",11046000,"1993-05-13",73,"A"
"USGS",11046000,"1993-05-14",78,"A"
"USGS",11046000,"1993-05-15",69,"A"
"USGS",11046000,"1993-05-16",69,"A"
"USGS",11046000,"1993-05-17",67,"A"
"USGS",11046000,"1993-05-18",65,"A"
"USGS",11046000,"1993-05-19",60,"A:e"
"USGS",11046000,"1993-05-20",60,"A:e"
"USGS",11046000,"1993-05-21",60,"A:e"
"USGS",11046000,"1993-05-22",56,"A:e"
"USGS",11046000,"1993-05-23",56,"A:e"
"USGS",11046000,"1993-05-24",53,"A:e"
"USGS",11046000,"1993-05-25",50,"A:e"
"USGS",11046000,"1993-05-26",48,"A:e"
"USGS",11046000,"1993-05-27",50,"A:e"
"USGS",11046000,"1993-05-28",50,"A:e"
"USGS",11046000,"1993-05-29",48,"A:e"
"USGS",11046000,"1993-05-30",47,"A:e"
"USGS",11046000,"1993-05-31",47,"A:e"
"USGS",11046000,"1993-06-01",47,"A:e"
"USGS",11046000,"1993-06-02",47,"A:e"
"USGS",11046000,"1993-06-03",45,"A:e"
"USGS",11046000,"1993-06-04",50,"A:e"
"USGS",11046000,"1993-06-05",75,"A:e"
"USGS",11046000,"1993-06-06",55,"A:e"
"USGS",11046000,"1993-06-07",50,"A:e"
"USGS",11046000,"1993-06-08",47,"A:e"
"USGS",11046000,"1993-06-09",45,"A:e"
"USGS",11046000,"1993-06-10",45,"A:e"
"USGS",11046000,"1993-06-11",41,"A:e"
"USGS",11046000,"1993-06-12",38,"A:e"
"USGS",11046000,"1993-06-13",35,"A:e"
"USGS",11046000,"1993-06-14",30,"A:e"
"USGS",11046000,"1993-06-15",25,"A:e"
"USGS",11046000,"1993-06-16",23,"A:e"
"USGS",11046000,"1993-06-17",23,"A:e"
"USGS",11046000,"1993-06-18",22,"A:e"
"USGS",11046000,"1993-06-19",21,"A:e"
"USGS",11046000,"1993-06-20",20,"A:e"
"USGS",11046000,"1993-06-21",19,"A:e"
"USGS",11046000,"1993-06-22",18,"A:e"
"USGS",11046000,"1993-06-23",17,"A:e"
"USGS",11046000,"1993-06-24",16,"A:e"
"USGS",11046000,"1993-06-25",15,"A:e"
"USGS",11046000,"1993-06-26",13,"A:e"
"USGS",11046000,"1993-06-27",12,"A:e"
"USGS",11046000,"1993-06-28",11,"A:e"
"USGS",11046000,"1993-06-29",11,"A:e"
"USGS",11046000,"1993-06-30",10,"A:e"
